#
# Header Description:
#
# Version: v2.0.0.1 Platform: 8.1.0 Manufacturer: Google Model: Pixel 2
#
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
#
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,Bearing,Orientation,(UTC)TimeInMs
#
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
#
Fix,gps,48.401137,15.580709,245.929199,0.000000,4.288000,0.000000,36.201172,1524812233000
Fix,gps,48.401139,15.580707,245.270020,0.000000,4.288000,0.000000,35.610931,1524812234000
Fix,gps,48.401145,15.580716,243.787476,0.940000,4.288000,68.699997,46.157867,1524812235000
Fix,gps,48.401150,15.580729,244.414124,0.910000,4.288000,69.000000,39.437592,1524812236000
Fix,gps,48.401154,15.580745,245.492493,1.100000,4.288000,68.800003,39.046448,1524812237000
Fix,gps,48.401156,15.580759,244.975525,0.720000,4.288000,68.900002,113.287476,1524812238000
Fix,gps,48.401160,15.580770,245.419189,0.700000,4.288000,68.800003,148.380981,1524812239000
Fix,gps,48.401167,15.580781,245.705994,0.920000,3.216000,68.800003,92.319824,1524812240000
Fix,gps,48.401180,15.580790,249.440308,1.130000,4.288000,56.200001,117.828125,1524812241000
Fix,gps,48.401190,15.580799,247.578369,0.650000,4.288000,56.099998,134.270660,1524812242000
Fix,gps,48.401199,15.580807,246.863037,0.970000,4.288000,56.200001,105.560791,1524812243000
Fix,gps,48.401210,15.580818,246.981628,1.240000,4.288000,56.200001,106.089172,1524812244000
